pilot_id,stratum,unicode,char,codepoint,catalog_offset,worksheet_row,catalog_scope,review_status,structure_evidence_status,source_grade,next_action,dictionary_source_count,has_origin_context,cihai_hit_count,wiki_hit_count,dictionary_review_status,wiki_review_status,feature_review_queue,evidence_role,pilot_reason,human_review_status,human_structure_label,human_decomposition,human_notes,editable_copy_notice
outside_8105_extension_or_gap_051,outside_8105_extension_or_gap,U+2B99D,𫦝,178589,5165,5167,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_052,outside_8105_extension_or_gap,U+2BB6B,𫭫,179051,12694,12696,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_053,outside_8105_extension_or_gap,U+2BD3A,𫴺,179514,17266,17268,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_054,outside_8105_extension_or_gap,U+2BF09,𫼉,179977,25395,25397,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_055,outside_8105_extension_or_gap,U+2C0D8,𬃘,180440,33958,33960,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_056,outside_8105_extension_or_gap,U+2C2AA,𬊪,180906,41911,41913,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_057,outside_8105_extension_or_gap,U+2C479,𬑹,181369,51742,51744,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_058,outside_8105_extension_or_gap,U+2C654,𬙔,181844,59442,59444,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_059,outside_8105_extension_or_gap,U+2C824,𬠤,182308,69630,69632,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_060,outside_8105_extension_or_gap,U+2C9F6,𬧶,182774,78008,78010,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_061,outside_8105_extension_or_gap,U+2CBDF,𬯟,183263,85268,85270,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_062,outside_8105_extension_or_gap,U+2CDBC,𬶼,183740,95195,95197,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_063,outside_8105_extension_or_gap,U+2CF93,𬾓,184211,2896,2898,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_064,outside_8105_extension_or_gap,U+2D15E,𭅞,184670,6051,6053,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_065,outside_8105_extension_or_gap,U+2D32A,𭌪,185130,10492,10494,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_066,outside_8105_extension_or_gap,U+2D4F5,𭓵,185589,16849,16851,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_067,outside_8105_extension_or_gap,U+2D6C0,𭛀,186048,21825,21827,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_068,outside_8105_extension_or_gap,U+2D88C,𭢌,186508,27839,27841,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_069,outside_8105_extension_or_gap,U+2DA57,𭩗,186967,31217,31219,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_070,outside_8105_extension_or_gap,U+2DC23,𭰣,187427,39561,39563,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_071,outside_8105_extension_or_gap,U+2DDEE,𭷮,187886,43488,43490,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_072,outside_8105_extension_or_gap,U+2DFB9,𭾹,188345,50270,50272,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_073,outside_8105_extension_or_gap,U+2E185,𮆅,188805,56370,56372,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_074,outside_8105_extension_or_gap,U+2E350,𮍐,189264,62881,62883,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_075,outside_8105_extension_or_gap,U+2E51C,𮔜,189724,69698,69700,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_076,outside_8105_extension_or_gap,U+2E6E7,𮛧,190183,76843,76845,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_077,outside_8105_extension_or_gap,U+2E8B2,𮢲,190642,83332,83334,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_078,outside_8105_extension_or_gap,U+2EA7E,𮩾,191102,90795,90797,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_079,outside_8105_extension_or_gap,U+2EC58,𮱘,191576,15740,15742,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_080,outside_8105_extension_or_gap,U+2EE24,𮸤,192036,83865,83867,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_081,outside_8105_extension_or_gap,U+30191,𰆑,197009,6486,6488,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_082,outside_8105_extension_or_gap,U+3035D,𰍝,197469,16946,16948,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_083,outside_8105_extension_or_gap,U+30528,𰔨,197928,28028,28030,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_084,outside_8105_extension_or_gap,U+306F3,𰛳,198387,39851,39853,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_085,outside_8105_extension_or_gap,U+308BF,𰢿,198847,47082,47084,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_086,outside_8105_extension_or_gap,U+30A8A,𰪊,199306,56477,56479,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_087,outside_8105_extension_or_gap,U+30C56,𰱖,199766,67571,67573,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_088,outside_8105_extension_or_gap,U+30E21,𰸡,200225,76947,76949,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_089,outside_8105_extension_or_gap,U+30FEC,𰿬,200684,84573,84575,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_090,outside_8105_extension_or_gap,U+311B8,𱆸,201144,93726,93728,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_091,outside_8105_extension_or_gap,U+31388,𱎈,201608,821,823,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
