row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,proposed_cnbe32,proposed_cnbe32_status,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,character_component_candidates,non_character_component_candidates,unknown_component_candidates,basic_component_candidates,component_source,radical,radical_status,stroke_count,stroke_order,stroke_order_status,gf0017_existing_score,gf0017_existing_max,gf0017_formal_total,gf0017_new_points_assigned,dictionary_context_status,kangxi_volume,kangxi_excerpt,zhonghua_excerpt,wiki_context_status,candidate_status,standard_evidence_status,blocked_items,review_status,cnbe_write_status,database_rebuild_status,agent_version
8105_core_control_087,铬,U+94EC,38124,8105_national_standard_core,二级,4880,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰钅各,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,各 钅,各,钅,,一 冂 丿 又 钅,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,钅,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,3 1 1 1 5 3 5 4 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【戌集上】【金字部】,【唐韻】【集韻】𠀤歷各切，音洛。【說文】𩮜也。【正字通】言𩮜去髮也。【梵書】鬚髮自鉻。通作落。　又【廣韻】古伯切【集韻】各頟切，𠀤音格。【玉篇】鉤也。【抱朴子·君道卷】武則鉤鉻摧於指掌。【釋文】鉻，居額切。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_088,锿,U+953F,38207,8105_national_standard_core,三级,7684,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰钅哀,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,哀 钅,哀,钅,,一 冂 亠 钅,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,钅,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,3 1 1 1 5 4 1 2 5 1 3 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_089,阄,U+9604,38404,8105_national_standard_core,二级,4630,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上三包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿵门龟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,门 龟,门 龟,,,丨 丶 乚 曰,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,门,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,4 2 5 3 5 2 5 1 1 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【亥集上】【鬥字部】,【廣韻】居求切【集韻】居虬切，𠀤音鳩。【說文】鬭取也。【玉篇】手取也。　又【集韻】吉酉切，音糾。義同。,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_090,障,U+969C,38556,8105_national_standard_core,一级,3038,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰阝章,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,章 阝,章,阝,,日 立 一 丨,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,阝,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,5 2 4 1 4 3 1 2 5 1 1 1 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【戌集中】【阜字部】,【唐韻】【集韻】【韻會】𠀤之亮切，音嶂。【爾雅·釋言】障，畛也。【註】謂壅障。【說文】隔也。【廣韻】界也。【禮·月令】毋有障塞。【左傳·昭元年】障大澤。【註】陂障之。　又【釋名】障，衞也。【左傳·定十三年】且成孟氏之保障也。又【史記·秦始皇紀】築亭障以逐戎人。又【張湯傳】居一障閒。【註】障，謂塞上要險之處。別築城，置吏士守之。　又【廣韻】步障也。王君夫...,1、障讀音：之亮切，音嶂，漾韻。諸良切，音嶂，陽韻。釋文： ❶隔也。見《說文》。《桂注》：通俗文。藩隔曰～。 ❷界也。見《廣韻》。 ❸屛也。《唐書安祿山傳》：左張金雞大～。 ❹遮也。《南史褚淵傳》：以腰扇～日。 ❺畛也。見《爾雅釋言》。 　〔注〕：謂壅～。 ❻防也。《呂覽上德》：不能～矣。 ❼衞也。《左定十三年傳》：且成孟氏之保～也。 ❽阻也。《淮南繆...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_091,鞋,U+978B,38795,8105_national_standard_core,一级,3207,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰革圭,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,革 圭,革 圭,,,一 廾 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,革,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,15,1 2 2 1 2 5 1 1 2 1 2 1 1 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【戌集中】【革字部】,【廣韻】【集韻】𠀤戸佳切，音膎。【釋名】鞋，解也。著時縮其上如履然，解其上則舒解也。【玉篇】本作鞵。　又【集韻】懸圭切，音攜。系也。　又公蛙切，音媧。車上系。,1、鞋讀音：戶佳切，音膎，佳韻。釋文： ❶履也。見《廣韻》。〔玉篇云。同鞵〕。 ❷山名。在江西鄱陽湖中。與大孤山、小孤山、鼎峙相望。 2、鞋讀音：玄圭切，音攜，齊韻。釋文：系也。見《集韻》。 3、鞋讀音：公蛙切，音媧，麻韻。釋文：車上系。見《集韻》。 4、厼讀音：戶皆切，音諧，佳韻。釋文：履也。見《玉篇》。〔龍龕手鑑云。俗鞵字〕。 5、厼讀音：口戒切，...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_092,飑,U+98D1,39121,8105_national_standard_core,二级,4293,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左下包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿺风包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,包 风,包 风,,,乚 丿 乙,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,风,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,3 5 3 4 3 5 5 1 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【戌集下】【風字部】,【集韻】【韻會】𠀤𤰞遙切，音標。【玉篇】同飆。暴風也。【班固·答賔戲】七雄虓闞，分裂諸夏。游說之徒，風颮雷激，𠀤起而救之。　又【廣韻】薄交切【集韻】蒲交切，𠀤音庖。【廣韻】風聲。　又【五音集韻】皮敎切，庖去聲。風貌。　又【廣韻】【集韻】【韻會】𠀤匹角切，音璞。【廣韻】衆多貌。【班固·西都賦】颮颮紛紛，矰繳相纏。風毛雨血，灑野蔽天。【註】言弓矢衆發，獲禽...,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_093,驸,U+9A78,39544,8105_national_standard_core,二级,4078,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰马付,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,马 付,马 付,,,一 亻 寸,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,马,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,5 5 1 3 2 1 2 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【亥集上】【馬字部】,【唐韻】【集韻】【韻會】𠀤符遇切，音附。【說文】副馬也。一曰近也。一曰疾也。　又駙馬都尉，官名。漢武帝置，掌駙馬，魏晉尚公主，𠀤稱駙馬。【趙葵行營雜錄】皇女爲公主，其夫必拜駙馬都尉，故謂之駙馬。宗室女封郡主者，謂其夫爲郡馬，縣主者爲縣馬，不知何義。　【六書故】作𩢇。俗作䮛，非。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_094,鬣,U+9B23,39715,8105_national_standard_core,二级,6494,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱髟巤,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,髟 巤,,髟 巤,,丿 厶 臼 巛,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,髟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,25,1 2 1 1 1 5 4 3 3 3 5 5 5 2 5 3 4 1 5 4 4 5 4 4 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【亥集上】【髟字部】,【唐韻】良涉切【集韻】【韻會】【正韻】力涉切，𠀤音獵。【說文】髮鬣鬣也。从髟，巤聲。或作㲱䝓。【廣雅】鬣，髦也。又【玉篇】長須也。【左傳·昭七年】使長鬣者相。　又馬領毛。【禮·明堂位】夏后氏駱馬黑鬣，周人黃馬蕃鬣。　又豕也。【儀禮·士虞禮】敢用絜牲剛鬣。【禮·曲禮】豕曰剛鬣。　又帚端。【儀禮·旣夕】埽者執帚垂末內鬣從。【禮·少儀】拚席不以鬣。　又【增韻...,1、鬣讀音：力涉切，音獵，葉韻。釋文： ❶髮～～也。見《說文》。《段注》：～～、動而直上皃。所謂頭髮上指。髮上衝冠也。 　〔按桂注。集韻引作髮～濟也。按濟、當爲阱。五音集韻。阱、與鬇同。阱鬡。亂髮皃〕。 ❷髦也。見《廣雅釋器》。 ❸須也。《左昭七年傳》：使長～者相。 　〔按國語晉語。而使長～之士相焉。注。長～。美須䫇〕。 ❹馬領毛也。《禮記明堂位》：夏...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_095,鲼,U+9CBC,40124,8105_national_standard_core,二级,6276,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰鱼贲,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,鱼 贲,鱼 贲,,,一 冂 土 人 艹 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,鱼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,17,3 5 2 5 1 2 1 1 1 2 1 2 2 2 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_096,鹋,U+9E4B,40523,8105_national_standard_core,二级,5374,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰苗鸟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,苗 鸟,苗 鸟,,,艹 冂 土 鸟,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,鸟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,1 2 2 2 5 1 2 1 3 5 4 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_097,黻,U+9EFB,40699,8105_national_standard_core,二级,6224,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰黹犮,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,犮 黹,黹,犮,,大 丶 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,黹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,17,2 2 4 3 1 4 3 2 5 2 3 4 1 3 5 4 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【亥集下】【黹字部】,【唐韻】【韻會】分勿切【集韻】分物切，𠀤音弗。【說文】黑與靑相次文。【爾雅·釋言】黼黻，彰也。【郭註】黼文如斧，黻文如兩己相背。　又【左傳·桓二年】袞冕黻珽。【杜註】黻，韋韠，以蔽膝也。　又【釋名】黻冕，黻，紩也。畫黻紩文綵於衣也。此皆隨衣而名之也。所垂前後珠轉減耳。○按黻之狀如①。①，古弗字。《增韻》云：兩已相背形。《周禮·司服》註疏，黻取臣民背惡向...,1、黻讀音：分物切，音弗，物韻。釋文： ❶黑與靑相次文。見《說文》。《段注》：攷工記文。 ❷靑與赤爲～。《淮南說林》：黼～之羙。 ❸紩也。畫～紩文采於衣也。見《釋名釋首飾》。 ❹繡於祭服之裳也。《荀子哀公》：黼衣～裳。 　〔注〕：～裳、祭服也。 ❺背也。《書益稷》：黼～。《傳》：～爲兩已相背。 　〔按～文爲虒形。卽古文弗字。用靑黑綫刺繡爲之。取臣民背惡...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_098,𨱔,U+28C54,166996,8105_national_standard_core,三级,7944,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,𨱔,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,17,3 1 1 1 5 4 3 1 2 5 3 5 1 1 1 2 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_099,𬒈,U+2C488,181384,8105_national_standard_core,三级,7070,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,𬒈,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,10,4 4 3 4 5 1 3 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,NO_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_100,𬺓,U+2CE93,183955,8105_national_standard_core,三级,8079,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,𬺓,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,21,2 1 2 1 3 4 5 2 1 2 3 4 1 2 3 4 5 2 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,NO_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
