row_id,character,unicode_codepoint,standard_rank,current_structure,current_decomposition,tool_structure,tool_struct_type,tool_decomposition,tool_top_level_parts,tool_status,authority_boundary,candidate_encoding_status,cnbe32_write_status,database_rebuild_status,review_status
8105_full_6878,炟,U+709F,6878,,,左右,3,⿰火旦,火 旦,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6879,㶲,U+3DB2,6879,,,左右,3,⿰火用,火 用,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6880,洭,U+6D2D,6880,,,左右,3,⿰氵匡,氵 匡,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6881,洘,U+6D18,6881,,,左右,3,⿰氵考,氵 考,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6882,洓,U+6D13,6882,,,左右,3,⿰氵朿,氵 朿,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6883,洿,U+6D3F,6883,,,左右,3,⿰氵夸,氵 夸,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6884,㳚,U+3CDA,6884,,,左右,3,⿰氵戍,氵 戍,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6885,泚,U+6CDA,6885,,,左右,3,⿰氵此,氵 此,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6888,洸,U+6D38,6888,,,左右,3,⿰氵光,氵 光,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6889,洑,U+6D11,6889,,,左右,3,⿰氵伏,氵 伏,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6890,洢,U+6D22,6890,,,左右,3,⿰氵伊,氵 伊,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6891,洈,U+6D08,6891,,,左右,3,⿰氵危,氵 危,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6893,洺,U+6D3A,6893,,,左右,3,⿰氵名,氵 名,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6896,㳘,U+3CD8,6896,,,左右,3,⿰氵充,氵 充,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6897,洴,U+6D34,6897,,,左右,3,⿰氵并,氵 并,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6899,恔,U+6054,6899,,,左右,3,⿰忄交,忄 交,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6900,宬,U+5BAC,6900,,,上下,1,⿱宀成,宀 成,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6903,袆,U+8886,6903,,,左右,3,⿰衤韦,衤 韦,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6904,祏,U+794F,6904,,,左右,3,⿰礻石,礻 石,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6905,祐,U+7950,6905,,,左右,3,⿰礻右,礻 右,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6910,娀,U+5A00,6910,,,左右,3,⿰女戎,女 戎,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6911,姞,U+59DE,6911,,,左右,3,⿰女吉,女 吉,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6912,姱,U+59F1,6912,,,左右,3,⿰女夸,女 夸,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6913,姤,U+59E4,6913,,,左右,3,⿰女后,女 后,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6914,姶,U+59F6,6914,,,左右,3,⿰女合,女 合,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6915,姽,U+59FD,6915,,,左右,3,⿰女危,女 危,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6916,枲,U+67B2,6916,,,上下,1,⿱台木,台 木,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6917,绖,U+7ED6,6917,,,左右,3,⿰纟至,纟 至,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6918,骃,U+9A83,6918,,,左右,3,⿰马因,马 因,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6919,𬘡,U+2C621,6919,,,左右,3,⿰纟因,纟 因,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6920,𬳽,U+2CCFD,6920,,,左右,3,⿰马先,马 先,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6921,𬘩,U+2C629,6921,,,左右,3,⿰纟廷,纟 廷,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6922,𫄧,U+2B127,6922,,,左右,3,⿰纟延,纟 延,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6924,骉,U+9A89,6924,,,上下,1,⿱马⿰马马,马 ⿰马马,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6926,珪,U+73EA,6926,,,左右,3,⿰王圭,王 圭,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6927,珛,U+73DB,6927,,,左右,3,⿰王有,王 有,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6928,珹,U+73F9,6928,,,左右,3,⿰王成,王 成,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6930,玼,U+73BC,6930,,,左右,3,⿰王此,王 此,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6931,珖,U+73D6,6931,,,左右,3,⿰王光,王 光,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6932,𪟝,U+2A7DD,6932,,,左右,3,⿰责力,责 力,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6933,珽,U+73FD,6933,,,左右,3,⿰王廷,王 廷,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6934,珦,U+73E6,6934,,,左右,3,⿰王向,王 向,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6935,珫,U+73EB,6935,,,左右,3,⿰王充,王 充,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6936,珒,U+73D2,6936,,,左右,3,⿰王聿,王 聿,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6937,𬍤,U+2C364,6937,,,左右,3,⿰王寻,王 寻,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6938,珢,U+73E2,6938,,,左右,3,⿰王艮,王 艮,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6939,珕,U+73D5,6939,,,左右,3,⿰王劦,王 劦,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6940,珝,U+73DD,6940,,,左右,3,⿰王羽,王 羽,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6941,𫭼,U+2BB7C,6941,,,左右,3,⿰土劳,土 劳,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6943,垾,U+57BE,6943,,,左右,3,⿰土旱,土 旱,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6944,垺,U+57BA,6944,,,左右,3,⿰土孚,土 孚,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6945,埆,U+57C6,6945,,,左右,3,⿰土角,土 角,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6946,垿,U+57BF,6946,,,左右,3,⿰土序,土 序,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6947,埌,U+57CC,6947,,,左右,3,⿰土良,土 良,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6950,茝,U+831D,6950,,,上下,1,⿱艹𦣞,艹 𦣞,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6951,𬜯,U+2C72F,6951,,,上下,1,⿱艹两,艹 两,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6952,鄀,U+9100,6952,,,左右,3,⿰若阝,若 阝,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6954,莝,U+839D,6954,,,上下,1,⿱艹坐,艹 坐,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6955,䓖,U+44D6,6955,,,上下,1,⿱艹穷,艹 穷,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6956,莙,U+8399,6956,,,上下,1,⿱艹君,艹 君,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6957,栻,U+683B,6957,,,左右,3,⿰木式,木 式,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6959,𬂩,U+2C0A9,6959,,,左右,3,⿰木夹,木 夹,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6961,梠,U+68A0,6961,,,左右,3,⿰木吕,木 吕,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6963,梴,U+68B4,6963,,,左右,3,⿰木延,木 延,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6964,栒,U+6812,6964,,,左右,3,⿰木旬,木 旬,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6967,𫠆,U+2B806,6967,,,左右,3,⿰支页,支 页,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_6968,砵,U+7835,6968,,,左右,3,⿰石本,石 本,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
