external_review_id,query_char,query_unicode,candidate_char,candidate_unicode,relation_type,relation_claim_to_verify,later_masked_cnbe_field,source_document,source_locator,source_grade,unicode_identity_status,external_relation_label,external_source_confirmation,external_reviewer_id,external_review_decision,external_review_notes,external_packet_notice
P1_EXT_001,鬈,U+9B08,鬓,U+9B13,shared_radical_component,radical=髟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6312;candidate=8105_full_3473,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_219,谴,U+8C34,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3307;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_220,楣,U+6963,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5406;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_221,嘞,U+561E,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5695;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_222,打,U+6253,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0196;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_223,狻,U+72FB,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7037;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_224,嘬,U+562C,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5930;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_225,贞,U+8D1E,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0412;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_226,捡,U+6361,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1804;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_227,锘,U+9518,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7530;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_228,滔,U+6ED4,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3011;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_229,砹,U+7839,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4474;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_230,诵,U+8BF5,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1718;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_231,肫,U+80AB,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3981;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_232,邴,U+90B4,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3684;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_233,嵩,U+5D69,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5479;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_234,俭,U+4FED,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1567;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_235,椹,U+6939,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7492;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_236,朽,U+673D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0375;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_237,隧,U+96A7,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3182;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_238,闰,U+95F0,咸,U+54B8,same_reviewed_structure,candidate_structure_label=上三包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0845;candidate=8105_full_1443,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_239,蹄,U+8E44,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3344;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_240,蛹,U+86F9,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5465;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_241,腧,U+8167,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5521;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_242,胳,U+80F3,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1997;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_243,封,U+5C01,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1366;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_244,荑,U+8351,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4110;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_245,唔,U+5514,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4500;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_246,飕,U+98D5,迷,U+8FF7,same_reviewed_structure,candidate_structure_label=左下包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5534;candidate=8105_full_1647,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_247,颛,U+989B,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5938;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_248,榷,U+69B7,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5670;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_249,销,U+9500,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2659;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_250,锉,U+9509,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5185;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_251,糇,U+7CC7,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7807;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_252,汲,U+6C72,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3626;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_253,缢,U+7F22,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5617;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_254,侧,U+4FA7,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1147;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_255,膑,U+8191,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5767;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_256,翡,U+7FE1,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5689;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_257,灸,U+7078,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0819;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_258,秘,U+79D8,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1949;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_259,肤,U+80A4,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1180;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_260,嗣,U+55E3,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5466;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_261,讪,U+8BAA,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3556;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_262,拉,U+62C9,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0981;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_263,濒,U+6FD2,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3377;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_264,郭,U+90ED,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2022;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_265,钐,U+9490,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6689;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_266,渝,U+6E1D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2763;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_267,搏,U+640F,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2835;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_268,漆,U+6F06,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3161;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_269,痤,U+75E4,疳,U+75B3,same_reviewed_structure,candidate_structure_label=左上包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5257;candidate=8105_full_4614,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_270,寐,U+5BD0,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5302;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_271,鲍,U+9C8D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2977;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_272,钟,U+949F,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1528;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_273,肇,U+8087,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3178;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_274,狎,U+72CE,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3986;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_275,萁,U+8401,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4747;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_276,浔,U+6D54,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4346;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_277,侍,U+4F8D,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1136;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_278,硇,U+7847,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4795;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_279,窗,U+7A97,秀,U+79C0,same_reviewed_structure,candidate_structure_label=上下,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2786;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_280,络,U+7EDC,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1761;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_281,琢,U+7422,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2503;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_282,围,U+56F4,囿,U+56FF,same_reviewed_structure,candidate_structure_label=全包围,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0728;candidate=8105_full_4219,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_283,旭,U+65ED,迷,U+8FF7,same_reviewed_structure,candidate_structure_label=左下包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0502;candidate=8105_full_1647,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_284,屦,U+5C66,疳,U+75B3,same_reviewed_structure,candidate_structure_label=左上包,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6016;candidate=8105_full_4614,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_285,裎,U+88CE,瑕,U+7455,same_reviewed_structure,candidate_structure_label=左右,struct,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5306;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
